año,Mes,Estamento,cargo_funcion,grado_jornada,calif_form,region,as_espec,r_bruta_mens,r_liquida_mens,r_adic,r_bonos_inc,der_hr_ext,mont_hr_ext_diur,mont_hr_ext_noct,mont_hr_ext_fest,fecha_in,fecha_ter,viaticos,observaciones,id
2013,Febrero,Administrativo,PROFESIONAL DAO,12,4TO. MEDIO,Región Metropolitana de Santiago,-2,$663.650,-,-,-,Sí,"102.728,00 : 35,00 hrs","63.398,00 : 18,00 hrs",No tiene,01-01-2013,30-04-2013,No informa,Sin observaciones,311
2013,Febrero,Técnico,TECNICO ADMINISTRACION MUNICIPAL,10,COMUNICADOR SOCIAL,Región Metropolitana de Santiago,-2,$839.870,-,-,-,Sí,"42.367,00 : 10,00 hrs",No tiene,No tiene,01-01-2013,30-04-2013,No informa,Sin observaciones,317
2013,Febrero,Técnico,TECNICO DIRECCION DE TRANSITO,10,TECNICO ASISTENTE JUDICIAL,Región Metropolitana de Santiago,-1,$834.066,-,-,-,Sí,"38.130,00 : 9,00 hrs",No tiene,No tiene,01-02-2013,30-04-2013,No informa,Sin observaciones,321
2013,Febrero,Técnico,TECNICO DITEC,11,ANALISTA DE SISTEMA,Región Metropolitana de Santiago,-2,$731.570,-,-,-,Sí,"81.107,00 : 23,00 hrs","156.572,00 : 37,00 hrs",No tiene,01-01-2013,30-04-2013,No informa,Sin observaciones,350
2013,Febrero,Administrativo,SECRETARIA ALCALDE,12,4TO. MEDIO,Región Metropolitana de Santiago,-2,$673.602,-,-,-,Sí,"117.403,00 : 40,00 hrs","133.840,00 : 38,00 hrs",No tiene,01-01-2013,30-04-2013,No informa,Sin observaciones,355
2013,Febrero,Administrativo,ADMINISTRATIVO LICENCIAS DE CONDUCIR TRANSITO,12,SECRETARIA EJECUTIVA,Región Metropolitana de Santiago,-2,$688.531,-,-,-,No,No tiene,No tiene,No tiene,01-01-2013,30-04-2013,No informa,Sin observaciones,374
2013,Febrero,Profesional,JEFE DPTO. LABORAL DIDECO,7,ASISTENTE SOCIAL,Región Metropolitana de Santiago,-2,$1.554.351,-,-,-,Sí,"262.107,00 : 34,00 hrs","175.766,00 : 19,00 hrs",No tiene,01-01-2013,30-04-2013,No informa,Sin observaciones,378
2013,Febrero,Técnico,JEFE DE REMUNERACIONES,12,CONTADOR,Región Metropolitana de Santiago,-1,$653.697,-,-,-,Sí,"49.896,00 : 17,00 hrs","42.265,00 : 12,00 hrs",No tiene,01-01-2013,30-04-2013,No informa,Sin observaciones,401
2013,Marzo,Administrativo,ADMINISTRATIVO TRANSITO,12,ESTUDIOS UNIVERSITARIOS INCOMPLETOS,Región Metropolitana de Santiago,-1,$653.697,-,-,-,Sí,"202.520,00 : 69,00 hrs","486.049,00 : 138,00 hrs",No tiene,01-01-2013,30-04-2013,No informa,Sin observaciones,0
2013,Marzo,Auxiliar,AUXILIAR ASEO DAO,15,EGRESADO ENSEÑANZA MEDIA,Región Metropolitana de Santiago,-2,$439.332,-,-,-,Sí,"32.060,00 : 17,00 hrs","40.734,00 : 18,00 hrs",No tiene,01-01-2013,30-04-2013,No informa,Sin observaciones,5
2013,Marzo,Administrativo,ADMINISTRATIVO ORG. COMUNITARIAS DIDECO,16,AGENTE COMERCIAL,Región Metropolitana de Santiago,-2,$424.534,-,-,-,Sí,"71.079,00 : 40,00 hrs","72.501,00 : 34,00 hrs",No tiene,01-01-2013,30-04-2013,No informa,Sin observaciones,9
2013,Marzo,Técnico,TECNICO VETERINARIO MEDIO AMBIENTE DIDECO,10,MEDICO VETERINARIO,Región Metropolitana de Santiago,-2,$834.066,-,-,-,No,No tiene,"122.017,00 : 24,00 hrs",No tiene,01-01-2013,30-04-2013,No informa,Sin observaciones,14
2013,Marzo,Técnico,JEFE DPTO. ADMINISTRACION DAF,10,INGENIERO DE EJECUCION INDUSTRIAL,Región Metropolitana de Santiago,-1,$839.870,-,-,-,Sí,"169.468,00 : 40,00 hrs","244.034,00 : 48,00 hrs",No tiene,01-01-2013,30-04-2013,No informa,Sin observaciones,45
2013,Marzo,Administrativo,CAJERA TESORERIA MUNICIPAL,17,4TO MEDIO COMERCIAL,Región Metropolitana de Santiago,-2,$378.522,-,-,-,Sí,"101.282,00 : 65,00 hrs","140.237,00 : 75,00 hrs",No tiene,01-01-2013,30-04-2013,No informa,Sin observaciones,49
2013,Marzo,Administrativo,ADMISTRATIVO SECRETARIA PERMISO DE CIRCULACION,14,4TO. MEDIO,Región Metropolitana de Santiago,-1,$501.987,-,-,-,Sí,"106.650,00 : 50,00 hrs","156.136,00 : 61,00 hrs",No tiene,01-01-2013,30-04-2013,No informa,Sin observaciones,50
2013,Marzo,Administrativo,ADM.-COTIZADOR ADQUISICIONES DAF,13,4TO. MEDIO,Región Metropolitana de Santiago,-2,$587.759,-,-,-,Sí,"124.083,00 : 50,00 hrs","208.459,00 : 70,00 hrs",No tiene,01-01-2013,30-04-2013,No informa,Sin observaciones,54
2013,Marzo,Técnico,TECNICO DOM,10,MAS DE 4 SEMESTRES UNIVERSITARIOS,Región Metropolitana de Santiago,-2,$851.478,-,-,-,Sí,"59.314,00 : 14,00 hrs","40.672,00 : 8,00 hrs",No tiene,01-01-2013,30-04-2013,No informa,Sin observaciones,56
2013,Marzo,Administrativo,ADMINISTRATIVO LICENCIAS DE CONDUCIR TRANSITO,13,4TO. MEDIO,Región Metropolitana de Santiago,-2,$564.721,-,-,-,No,No tiene,No tiene,No tiene,01-01-2013,30-04-2013,No informa,Sin observaciones,65
2013,Marzo,Administrativo,ADMINISTRATIVO SECRETARIA MUNICIPAL,14,PROFESOR ENSEÑANZA MEDIA EN HISTORIA Y C.SOCIALES,Región Metropolitana de Santiago,-1,$431.359,-,-,-,No,No tiene,No tiene,No tiene,05-03-2013,31-05-2013,No informa,Sin observaciones,101
2013,Marzo,Profesional,PROFESIONAL DIRECCION DE PROYECTOS,6,INGENIERO DE EJECUCCION ELECTRICO,Región Metropolitana de Santiago,-2,$1.945.462,-,-,-,Sí,"193.102,00 : 20,00 hrs","115.861,00 : 10,00 hrs",No tiene,01-01-2013,30-04-2013,No informa,Sin observaciones,103
2013,Marzo,Auxiliar,AUXILIAR DIRECCION JURIDICA,17,TECNICO NIVEL MEDIO EN ADMINISTRACION,Región Metropolitana de Santiago,-2,$375.984,-,-,-,No,No tiene,No tiene,No tiene,01-02-2013,30-04-2013,No informa,Sin observaciones,110
2013,Marzo,Administrativo,ADM. PERMISOS DE CIRCULACION,12,SECRETARIA EJECUTIVA,Región Metropolitana de Santiago,-2,$239.689,-,-,-,No,No tiene,No tiene,No tiene,01-01-2013,30-04-2013,No informa,Sin observaciones,112
2013,Marzo,Administrativo,SECRETARIA DITEC,12,SECRETARIA EJECUTIVA,Región Metropolitana de Santiago,-2,$683.555,-,-,-,Sí,"41.091,00 : 14,00 hrs",No tiene,No tiene,01-01-2013,30-04-2013,No informa,Sin observaciones,115
2013,Marzo,Administrativo,ADMINISTRATIVO DPTO. REGISTRO Y FISCALIZACION,17,4TO. MEDIO,Región Metropolitana de Santiago,-1,$381.906,-,-,-,Sí,"10.907,00 : 7,00 hrs",No tiene,No tiene,01-01-2013,30-04-2013,No informa,Sin observaciones,118
2013,Marzo,Profesional,PROFESIONAL JUZGADO POLICIA LOCAL,6,ABOGADO,Región Metropolitana de Santiago,-2,$1.920.881,-,-,-,Sí,"96.551,00 : 10,00 hrs",No tiene,No tiene,01-01-2013,30-04-2013,No informa,Sin observaciones,120
2013,Marzo,Técnico,TECNICO DPTO. PROGRAMAS SOCIALES,10,TECNICO DE NIVEL SUPERIOR DE FUTBOL,Región Metropolitana de Santiago,-2,$839.870,-,-,-,Sí,"118.628,00 : 28,00 hrs","294.874,00 : 58,00 hrs",No tiene,01-01-2013,30-04-2013,No informa,Sin observaciones,123
2013,Marzo,Profesional,PROFESIONAL DPTO. FISCALIZACION DOM,7,INGENIERO EN PREVENCION DE RIESGOS,Región Metropolitana de Santiago,-2,$1.516.507,-,-,-,No,No tiene,No tiene,No tiene,01-01-2013,30-04-2013,No informa,Sin observaciones,133
2013,Marzo,Profesional,JEFE DE ADQUISICIONES,8,INGENIERO COMERCIAL,Región Metropolitana de Santiago,-2,$1.243.151,-,-,-,Sí,"231.123,00 : 37,00 hrs","104.942,00 : 14,00 hrs",No tiene,01-01-2013,30-04-2013,No informa,Sin observaciones,152
2013,Marzo,Profesional,JEFE DPTO. DE DEPORTES,10,PROFESORA DE EDUCACION FISICA,Región Metropolitana de Santiago,-1,$839.870,-,-,-,Sí,"114.391,00 : 27,00 hrs","66.092,00 : 13,00 hrs",No tiene,01-01-2013,30-04-2013,No informa,Sin observaciones,153
2013,Marzo,Administrativo,ADMINISTRATIVO CONTABILIDAD - DAF,17,CONTADOR,Región Metropolitana de Santiago,-1,$378.522,-,-,-,Sí,"18.698,00 : 12,00 hrs","22.438,00 : 12,00 hrs",No tiene,01-01-2013,30-04-2013,No informa,Sin observaciones,161
2013,Marzo,Profesional,PROFESIONAL DIRECCION DE PROYECTOS,9,CONSTRUCTOR CIVIL,Región Metropolitana de Santiago,-2,$1.054.635,-,-,-,No,No tiene,No tiene,No tiene,01-01-2013,30-04-2013,No informa,Sin observaciones,162
2013,Marzo,Profesional,PROFESIONAL JURIDICO,10,PERIODISTA,Región Metropolitana de Santiago,-2,$851.478,-,-,-,No,No tiene,No tiene,No tiene,01-01-2013,30-04-2013,No informa,Sin observaciones,171
2013,Marzo,Profesional,PROFESIONAL JURIDICO,8,ABOGADO,Región Metropolitana de Santiago,-2,$1.222.729,-,-,-,No,No tiene,No tiene,No tiene,01-01-2013,30-04-2013,No informa,Sin observaciones,183
2013,Marzo,Profesional,PROFESIONAL DPTO.PERSONAL -DAF,9,ASISTENTE SOCIAL,Región Metropolitana de Santiago,-1,$1.004.650,-,-,-,Sí,"205.379,00 : 40,00 hrs","61.614,00 : 10,00 hrs",No tiene,01-01-2013,30-04-2013,No informa,Sin observaciones,187
2013,Marzo,Administrativo,ADMINISTRATIVO DPTO. ADMINISTRACION,12,4TO. MEDIO,Región Metropolitana de Santiago,-2,$678.578,-,-,-,Sí,"164.364,00 : 56,00 hrs","154.972,00 : 44,00 hrs",No tiene,01-01-2013,30-04-2013,No informa,Sin observaciones,195
2013,Marzo,Técnico,TECINICO DIRECCION TRANSITO,11,ADMINISTRACION DE EMPRESAS PERSONAL,Región Metropolitana de Santiago,-1,$742.318,-,-,-,No,No tiene,No tiene,No tiene,01-01-2013,30-04-2013,No informa,Sin observaciones,197
2013,Marzo,Técnico,TECNICO PERMISOS DE CIRCULACION,10,ESTUDIOS UNIVERSITARIOS INCOMPLETOS,Región Metropolitana de Santiago,-1,$857.282,-,-,-,Sí,"199.125,00 : 47,00 hrs","305.042,00 : 60,00 hrs",No tiene,01-01-2013,30-04-2013,No informa,Sin observaciones,205
2013,Marzo,Profesional,PROFESIONAL DIRECCION DE ADMINISTRACION Y FINANZAS,9,ADMINSTRADOR PUBLICO,Región Metropolitana de Santiago,-1,$1.004.650,-,-,-,Sí,"195.111,00 : 38,00 hrs","61.614,00 : 10,00 hrs",No tiene,01-01-2013,30-04-2013,No informa,Sin observaciones,212
2013,Marzo,Administrativo,ADMINISTRATIVO EN DIDECO,14,TECNICO DE HOTELERIA Y TURISMO,Región Metropolitana de Santiago,-2,$497.721,-,-,-,Sí,"21.330,00 : 10,00 hrs","30.715,00 : 12,00 hrs",No tiene,01-01-2013,30-04-2013,No informa,Sin observaciones,216
2013,Marzo,Administrativo,ADMINISTRATIVO DIRECCION SECRETARIA MUNICIPAL,14,EGRESADA DE TRABAJO SOCIAL,Región Metropolitana de Santiago,-1,$497.721,-,-,-,No,No tiene,No tiene,No tiene,01-02-2013,30-04-2013,No informa,Sin observaciones,224
2013,Marzo,Técnico,JEFE DE GABINETE,10,INGENIERO COMERCIAL,Región Metropolitana de Santiago,-2,$868.890,-,-,-,Sí,"169.468,00 : 40,00 hrs","432.143,00 : 85,00 hrs",No tiene,01-01-2013,30-04-2013,No informa,Sin observaciones,235
2013,Marzo,Auxiliar,AUXILIAR DPTO. ADMINISTRACION DAF,18,5 AÑO MECANICO,Región Metropolitana de Santiago,-2,$357.378,-,-,-,Sí,"32.156,00 : 22,00 hrs","112.255,00 : 64,00 hrs",No tiene,01-01-2013,30-04-2013,No informa,Sin observaciones,238
2013,Marzo,Auxiliar,AUXILIAR DAF,17,8º AÑO BASICO,Región Metropolitana de Santiago,-2,$375.984,-,-,-,No,No tiene,No tiene,No tiene,01-03-2013,31-05-2013,No informa,Sin observaciones,240
2013,Marzo,Administrativo,CAJERA TESORERIA MUNICIPAL,17,LICENCIA EDUCACION MEDIA,Región Metropolitana de Santiago,-1,$0,-,-,-,No,No tiene,No tiene,No tiene,01-01-2013,01-03-2013,No informa,Sin observaciones,241
2013,Marzo,Profesional,PROFESIONAL DIRECCION DITEC,9,ING. EN COMPUTACION E INFORMATICA,Región Metropolitana de Santiago,-2,$1.004.650,-,-,-,Sí,"277.262,00 : 54,00 hrs","425.136,00 : 69,00 hrs",No tiene,01-01-2013,31-12-2013,No informa,Sin observaciones,243
2013,Marzo,Profesional,PROFESIONAL DIRECCION DE ADMINISTRACION Y FINANZAS,9,ADMINISTRADOR PUBLICO,Región Metropolitana de Santiago,-2,$1.004.650,-,-,-,Sí,"205.379,00 : 40,00 hrs","49.291,00 : 8,00 hrs",No tiene,01-01-2013,30-04-2013,No informa,Sin observaciones,246
2013,Marzo,Profesional,JEFE DPTO. DE MEDIO AMBIENTE,7,MEDICO VETERINARIO,Región Metropolitana de Santiago,-1,$1.493.801,-,-,-,Sí,"46.254,00 : 6,00 hrs","212.769,00 : 23,00 hrs",No tiene,01-01-2013,30-04-2013,No informa,Sin observaciones,260
2013,Marzo,Administrativo,ADMINISTRATIVO DAF,17,CONTADOR GENERAL,Región Metropolitana de Santiago,-2,$378.522,-,-,-,No,No tiene,No tiene,No tiene,01-03-2013,31-05-2013,No informa,Sin observaciones,265
2013,Marzo,Administrativo,ADMINISTRATIVO DIRECCION JURIDICA,17,TECNICO ADMINISTRACION DE EMPRESAS,Región Metropolitana de Santiago,-2,$381.906,-,-,-,Sí,"116.864,00 : 75,00 hrs","140.237,00 : 75,00 hrs",No tiene,01-01-2013,30-04-2013,No informa,Sin observaciones,271
2013,Marzo,Profesional,PROFESIONAL DIRECCION JURIDICA,8,ABOGADO,Región Metropolitana de Santiago,-1,$1.222.729,-,-,-,No,No tiene,No tiene,No tiene,01-01-2013,30-04-2013,No informa,Sin observaciones,282
2013,Marzo,Auxiliar,AUXILIAR DAF,17,8 AÑO BASICO,Región Metropolitana de Santiago,-2,$300.788,-,-,-,Sí,"11.219,00 : 9,00 hrs","1.496,00 : 1,00 hrs",No tiene,07-03-2013,31-05-2013,No informa,Sin observaciones,291
2013,Marzo,Administrativo,ADM. - SECRETARIA DPTO. PROGRAMAS SOCIALES,16,SECRETARIA EJECUTIVA,Región Metropolitana de Santiago,-2,$450.099,-,-,-,Sí,"24.878,00 : 14,00 hrs","12.794,00 : 6,00 hrs",No tiene,01-01-2013,30-04-2013,No informa,Sin observaciones,295
2013,Marzo,Administrativo,ADMINISTRATIVO JUZGADO DE POLICIA LOCAL,17,4TO. MEDIO,Región Metropolitana de Santiago,-2,$385.290,-,-,-,Sí,"4.675,00 : 3,00 hrs",No tiene,No tiene,01-01-2013,30-04-2013,No informa,Sin observaciones,302
2013,Marzo,Profesional,PROFESIONAL DAO,9,INGENIERO EJECUCCION DE MINAS,Región Metropolitana de Santiago,-2,$1.042.139,-,-,-,No,No tiene,No tiene,No tiene,01-01-2013,30-04-2013,No informa,Sin observaciones,309
2013,Marzo,Administrativo,PROFESIONAL DAO,12,4TO. MEDIO,Región Metropolitana de Santiago,-2,$663.650,-,-,-,Sí,"181.975,00 : 62,00 hrs","285.290,00 : 81,00 hrs",No tiene,01-01-2013,30-04-2013,No informa,Sin observaciones,311
2013,Marzo,Profesional,PROFESIONAL SECRETARIA MUNICIPAL,11,ADMINISTRADOR PUBLICO,Región Metropolitana de Santiago,-1,$699.327,-,-,-,No,No tiene,No tiene,No tiene,01-03-2013,31-05-2013,No informa,Sin observaciones,316
2013,Marzo,Técnico,TECNICO ADMINISTRACION MUNICIPAL,10,COMUNICADOR SOCIAL,Región Metropolitana de Santiago,-2,$839.870,-,-,-,Sí,"67.787,00 : 16,00 hrs","20.336,00 : 4,00 hrs",No tiene,01-01-2013,30-04-2013,No informa,Sin observaciones,317
2013,Marzo,Técnico,TECNICO DIRECCION DE TRANSITO,10,TECNICO ASISTENTE JUDICIAL,Región Metropolitana de Santiago,-1,$834.066,-,-,-,Sí,"63.550,00 : 15,00 hrs","81.345,00 : 16,00 hrs",No tiene,01-02-2013,30-04-2013,No informa,Sin observaciones,321
2013,Marzo,Técnico,TECNICO DITEC,11,ANALISTA DE SISTEMA,Región Metropolitana de Santiago,-2,$731.570,-,-,-,Sí,"148.109,00 : 42,00 hrs","296.217,00 : 70,00 hrs",No tiene,01-01-2013,30-04-2013,No informa,Sin observaciones,350
2013,Marzo,Administrativo,SECRETARIA ALCALDE,12,4TO. MEDIO,Región Metropolitana de Santiago,-2,$673.602,-,-,-,Sí,"117.403,00 : 40,00 hrs","186.671,00 : 53,00 hrs",No tiene,01-01-2013,30-04-2013,No informa,Sin observaciones,355
2013,Marzo,Profesional,PROFESIONAL DIRECCION DESARROLLO COMUNITARIO,11,GESTOR EN EDUC. SOCIAL MENCION DES SOCIO CULTURAL,Región Metropolitana de Santiago,-1,$699.327,-,-,-,Sí,"126.950,00 : 36,00 hrs","105.792,00 : 25,00 hrs",No tiene,01-03-2013,31-05-2013,No informa,Sin observaciones,369
2013,Marzo,Administrativo,ADMINISTRATIVO LICENCIAS DE CONDUCIR TRANSITO,12,SECRETARIA EJECUTIVA,Región Metropolitana de Santiago,-2,$688.531,-,-,-,No,No tiene,No tiene,No tiene,01-01-2013,30-04-2013,No informa,Sin observaciones,374
2013,Marzo,Profesional,JEFE DPTO. LABORAL DIDECO,7,ASISTENTE SOCIAL,Región Metropolitana de Santiago,-2,$1.554.351,-,-,-,Sí,"138.763,00 : 18,00 hrs","138.763,00 : 15,00 hrs",No tiene,01-01-2013,30-04-2013,No informa,Sin observaciones,378
2013,Marzo,Técnico,JEFE DE REMUNERACIONES,12,CONTADOR,Región Metropolitana de Santiago,-1,$653.697,-,-,-,Sí,"108.598,00 : 37,00 hrs","73.964,00 : 21,00 hrs",No tiene,01-01-2013,30-04-2013,No informa,Sin observaciones,401
2013,Abril,Administrativo,ADMINISTRATIVO TRANSITO,12,ESTUDIOS UNIVERSITARIOS INCOMPLETOS,Región Metropolitana de Santiago,-1,$653.697,-,-,-,Sí,"44.026,00 : 15,00 hrs","42.265,00 : 12,00 hrs",No tiene,01-01-2013,30-04-2013,No informa,Sin observaciones,0
2013,Abril,Auxiliar,AUXILIAR ASEO DAO,15,EGRESADO ENSEÑANZA MEDIA,Región Metropolitana de Santiago,-2,$443.283,-,-,-,Sí,"26.402,00 : 14,00 hrs","42.997,00 : 19,00 hrs",No tiene,01-01-2013,30-04-2013,No informa,Sin observaciones,5
2013,Abril,Administrativo,ADMINISTRATIVO ORG. COMUNITARIAS DIDECO,16,AGENTE COMERCIAL,Región Metropolitana de Santiago,-2,$424.534,-,-,-,Sí,"67.525,00 : 38,00 hrs","76.766,00 : 36,00 hrs",No tiene,01-01-2013,30-04-2013,No informa,Sin observaciones,9
2013,Abril,Técnico,TECNICO VETERINARIO MEDIO AMBIENTE DIDECO,10,MEDICO VETERINARIO,Región Metropolitana de Santiago,-2,$834.066,-,-,-,No,No tiene,"40.672,00 : 8,00 hrs",No tiene,01-01-2013,30-04-2013,No informa,Sin observaciones,14
2013,Abril,Técnico,JEFE DPTO. ADMINISTRACION DAF,10,INGENIERO DE EJECUCION INDUSTRIAL,Región Metropolitana de Santiago,-1,$839.870,-,-,-,Sí,"148.284,00 : 35,00 hrs","177.941,00 : 35,00 hrs",No tiene,01-01-2013,30-04-2013,No informa,Sin observaciones,45
2013,Abril,Administrativo,CAJERA TESORERIA MUNICIPAL,17,4TO MEDIO COMERCIAL,Región Metropolitana de Santiago,-2,$378.522,-,-,-,Sí,"23.373,00 : 15,00 hrs","3.740,00 : 2,00 hrs",No tiene,01-01-2013,30-04-2013,No informa,Sin observaciones,49
2013,Abril,Administrativo,ADMISTRATIVO SECRETARIA PERMISO DE CIRCULACION,14,4TO. MEDIO,Región Metropolitana de Santiago,-1,$501.987,-,-,-,Sí,"23.463,00 : 11,00 hrs","5.119,00 : 2,00 hrs",No tiene,01-01-2013,30-04-2013,No informa,Sin observaciones,50
2013,Abril,Administrativo,ADM.-COTIZADOR ADQUISICIONES DAF,13,4TO. MEDIO,Región Metropolitana de Santiago,-2,$587.759,-,-,-,Sí,"14.890,00 : 6,00 hrs","5.956,00 : 2,00 hrs",No tiene,01-01-2013,30-04-2013,No informa,Sin observaciones,54
2013,Abril,Técnico,TECNICO DOM,10,MAS DE 4 SEMESTRES UNIVERSITARIOS,Región Metropolitana de Santiago,-2,$851.478,-,-,-,Sí,"72.024,00 : 17,00 hrs","40.672,00 : 8,00 hrs",No tiene,01-01-2013,30-04-2013,No informa,Sin observaciones,56
2013,Abril,Administrativo,ADMINISTRATIVO LICENCIAS DE CONDUCIR TRANSITO,13,4TO. MEDIO,Región Metropolitana de Santiago,-2,$564.721,-,-,-,No,No tiene,No tiene,No tiene,01-01-2013,30-04-2013,No informa,Sin observaciones,65
2013,Abril,Administrativo,ADMINISTRATIVO SECRETARIA MUNICIPAL,14,PROFESOR ENSEÑANZA MEDIA EN HISTORIA Y C.SOCIALES,Región Metropolitana de Santiago,-1,$497.721,-,-,-,No,No tiene,No tiene,No tiene,05-03-2013,31-05-2013,No informa,Sin observaciones,101
2013,Abril,Profesional,PROFESIONAL DIRECCION DE PROYECTOS,6,INGENIERO DE EJECUCCION ELECTRICO,Región Metropolitana de Santiago,-2,$1.945.462,-,-,-,Sí,"193.102,00 : 20,00 hrs","115.861,00 : 10,00 hrs",No tiene,01-01-2013,30-04-2013,No informa,Sin observaciones,103
2013,Abril,Auxiliar,AUXILIAR DIRECCION JURIDICA,17,TECNICO NIVEL MEDIO EN ADMINISTRACION,Región Metropolitana de Santiago,-2,$375.984,-,-,-,No,No tiene,No tiene,No tiene,01-02-2013,30-04-2013,No informa,Sin observaciones,109
2013,Abril,Administrativo,ADM. PERMISOS DE CIRCULACION,12,SECRETARIA EJECUTIVA,Región Metropolitana de Santiago,-2,$653.697,-,-,-,No,No tiene,No tiene,No tiene,01-01-2013,30-04-2013,No informa,Sin observaciones,112
2013,Abril,Administrativo,SECRETARIA DITEC,12,SECRETARIA EJECUTIVA,Región Metropolitana de Santiago,-2,$683.555,-,-,-,Sí,"70.442,00 : 24,00 hrs","21.133,00 : 6,00 hrs",No tiene,01-01-2013,30-04-2013,No informa,Sin observaciones,115
2013,Abril,Administrativo,ADMINISTRATIVO DPTO. REGISTRO Y FISCALIZACION,17,4TO. MEDIO,Región Metropolitana de Santiago,-1,$381.906,-,-,-,Sí,"15.582,00 : 10,00 hrs",No tiene,No tiene,01-01-2013,30-04-2013,No informa,Sin observaciones,118
2013,Abril,Profesional,PROFESIONAL JUZGADO POLICIA LOCAL,6,ABOGADO,Región Metropolitana de Santiago,-2,$1.920.881,-,-,-,Sí,"96.551,00 : 10,00 hrs",No tiene,No tiene,01-01-2013,30-04-2013,No informa,Sin observaciones,120
2013,Abril,Técnico,TECNICO DPTO. PROGRAMAS SOCIALES,10,TECNICO DE NIVEL SUPERIOR DE FUTBOL,Región Metropolitana de Santiago,-2,$839.870,-,-,-,Sí,"148.284,00 : 35,00 hrs","299.958,00 : 59,00 hrs",No tiene,01-01-2013,30-04-2013,No informa,Sin observaciones,123
2013,Abril,Profesional,PROFESIONAL DPTO. FISCALIZACION DOM,7,INGENIERO EN PREVENCION DE RIESGOS,Región Metropolitana de Santiago,-2,$1.508.938,-,-,-,No,No tiene,No tiene,No tiene,01-01-2013,30-04-2013,No informa,Sin observaciones,133
2013,Abril,Profesional,JEFE DE ADQUISICIONES,8,INGENIERO COMERCIAL,Región Metropolitana de Santiago,-2,$1.243.151,-,-,-,Sí,"249.863,00 : 40,00 hrs","29.984,00 : 4,00 hrs",No tiene,01-01-2013,30-04-2013,No informa,Sin observaciones,152
2013,Abril,Profesional,JEFE DPTO. DE DEPORTES,10,PROFESORA DE EDUCACION FISICA,Región Metropolitana de Santiago,-1,$845.674,-,-,-,Sí,"127.101,00 : 30,00 hrs","66.092,00 : 13,00 hrs",No tiene,01-01-2013,30-04-2013,No informa,Sin observaciones,153
2013,Abril,Administrativo,ADMINISTRATIVO CONTABILIDAD - DAF,17,CONTADOR,Región Metropolitana de Santiago,-1,$378.522,-,-,-,Sí,"4.675,00 : 3,00 hrs","11.219,00 : 6,00 hrs",No tiene,01-01-2013,30-04-2013,No informa,Sin observaciones,161
2013,Abril,Profesional,PROFESIONAL DIRECCION DE PROYECTOS,9,CONSTRUCTOR CIVIL,Región Metropolitana de Santiago,-2,$1.048.387,-,-,-,No,No tiene,No tiene,No tiene,01-01-2013,30-04-2013,No informa,Sin observaciones,162
2013,Abril,Profesional,PROFESIONAL JURIDICO,10,PERIODISTA,Región Metropolitana de Santiago,-2,$845.674,-,-,-,No,No tiene,No tiene,No tiene,01-01-2013,30-04-2013,No informa,Sin observaciones,171
2013,Abril,Profesional,PROFESIONAL JURIDICO,8,ABOGADO,Región Metropolitana de Santiago,-2,$1.222.729,-,-,-,No,No tiene,No tiene,No tiene,01-01-2013,30-04-2013,No informa,Sin observaciones,183
2013,Abril,Profesional,PROFESIONAL DPTO.PERSONAL -DAF,9,ASISTENTE SOCIAL,Región Metropolitana de Santiago,-1,$1.004.650,-,-,-,Sí,"195.111,00 : 38,00 hrs","12.323,00 : 2,00 hrs",No tiene,01-01-2013,30-04-2013,No informa,Sin observaciones,187
2013,Abril,Administrativo,ADMINISTRATIVO DPTO. ADMINISTRACION,12,4TO. MEDIO,Región Metropolitana de Santiago,-2,$678.578,-,-,-,Sí,"23.481,00 : 8,00 hrs","7.044,00 : 2,00 hrs",No tiene,01-01-2013,30-04-2013,No informa,Sin observaciones,195
2013,Abril,Técnico,TECINICO DIRECCION TRANSITO,11,ADMINISTRACION DE EMPRESAS PERSONAL,Región Metropolitana de Santiago,-1,$742.318,-,-,-,No,No tiene,No tiene,No tiene,01-01-2013,30-04-2013,No informa,Sin observaciones,197
2013,Abril,Técnico,TECNICO PERMISOS DE CIRCULACION,10,ESTUDIOS UNIVERSITARIOS INCOMPLETOS,Región Metropolitana de Santiago,-1,$857.282,-,-,-,Sí,"46.604,00 : 11,00 hrs","15.252,00 : 3,00 hrs",No tiene,01-01-2013,30-04-2013,No informa,Sin observaciones,205
2013,Abril,Profesional,PROFESIONAL DIRECCION DE ADMINISTRACION Y FINANZAS,9,ADMINSTRADOR PUBLICO,Región Metropolitana de Santiago,-1,$1.004.650,-,-,-,Sí,"77.017,00 : 15,00 hrs","12.323,00 : 2,00 hrs",No tiene,01-01-2013,30-04-2013,No informa,Sin observaciones,212
